name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Gliwice,2022-11-14,8.7,3.1,4.6,7.5,0.1,2.3,4.2,97,0,0,0,,0,0,14.4,11.4,113.7,1025.1,86.2,2.2,76.9,2.9,2,,2022-11-14T06:57:14,2022-11-14T16:01:42,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-15,11.8,1.6,6.4,11.8,0.1,5.8,5,91.4,0,0,0,,0,0,21.6,13.6,166,1015.6,73.6,5.3,78.3,2.8,2,,2022-11-15T06:58:52,2022-11-15T16:00:24,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-16,7.7,2.7,6.1,7.7,-0.8,4.6,5.4,95.2,3.984,100,33.33,rain,0,0,16,14.4,21.7,1006.1,99,5.4,17.3,0.7,1,,2022-11-16T07:00:30,2022-11-16T15:59:08,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-17,2.3,0.5,1.8,-0.7,-2.7,-2,0.1,88.9,2.984,100,45.83,"rain,snow",0,0,35.1,19.6,61.8,1005.4,98.6,19.8,25.6,0.7,1,,2022-11-17T07:02:08,2022-11-17T15:57:54,0.79,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-18,0.5,-2.4,-0.9,-1.8,-6.1,-4.5,-3.3,84.1,0.363,100,41.67,"rain,snow",1,0.6,18,14,33.9,1005.3,99.2,11.8,15.7,0.5,0,,2022-11-18T07:03:45,2022-11-18T15:56:43,0.82,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"12550099999,12540099999,11782099999,E0150,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-19,-1.1,-7.5,-3.4,-2.5,-8.8,-5.1,-7.2,76,0.994,100,8.33,"rain,snow",0,0.4,14.4,8.5,299.3,1013.6,72,14.9,52,1.7,1,,2022-11-19T07:05:21,2022-11-19T15:55:34,0.85,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-20,0.4,-8.5,-3.7,-2.9,-8.5,-5.4,-5.6,86.9,0,0,0,,0,0,20.5,13,179.8,1012.5,60,6.4,93.1,3.3,2,,2022-11-20T07:06:56,2022-11-20T15:54:27,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-11-21,5,-2.9,1.4,2.6,-5.8,-0.9,-0.1,90.2,0.021,100,4.17,rain,0,0,16,14.3,192.4,1006.9,87.8,7.8,63.2,2.3,1,,2022-11-21T07:08:31,2022-11-21T15:53:23,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-11-22,5.6,-1.5,1.9,3.8,-4.5,0,0.2,88.9,0,0,0,,0,0,15,14.3,63.8,1005.5,85.2,6.5,65.9,2.2,2,,2022-11-22T07:10:04,2022-11-22T15:52:22,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-23,2.2,-0.5,0.9,0.1,-2.9,-1.7,-0.4,91.7,0,0,0,,0,0,16,12.2,56,1006.7,92.4,5.4,49.6,1.7,1,,2022-11-23T07:11:37,2022-11-23T15:51:23,0,Overcast,Cloudy skies throughout the day.,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-24,1.6,0.2,1,1.6,-1.5,0.2,0.3,95,3.311,100,12.5,"rain,snow",0,0,10.8,7.8,273.2,1011.7,99.8,3.3,33.2,1,1,,2022-11-24T07:13:08,2022-11-24T15:50:27,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-25,6,0.9,3.5,5,0.1,2.5,2.7,94.9,0.374,100,8.33,"rain,snow",0,0,14.4,8.2,203.4,1019.1,91.7,3.8,45.1,1.4,1,,2022-11-25T07:14:39,2022-11-25T15:49:34,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-26,5.6,1.1,3.5,3.9,-1.3,2.1,3,96.3,0.927,100,50,"rain,snow",0,0,18,11.6,247.8,1026.4,97.6,4.2,25,0.7,1,,2022-11-26T07:16:08,2022-11-26T15:48:43,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-11-27,5.1,-1.7,2.7,4,-4.9,2.1,1.4,91.7,0.326,100,16.67,"rain,snow",0,0,9.7,8.7,111.5,1029.4,84.7,8.2,49.2,1.6,1,,2022-11-27T07:17:35,2022-11-27T15:47:55,0.12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-28,4.9,-3,1.3,2.8,-6.1,-0.9,-0.3,89.3,0,0,0,,0,0,13.2,11,101.6,1022.7,69.7,9.5,45.8,1.4,1,,2022-11-28T07:19:02,2022-11-28T15:47:10,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-29,2.8,-3.4,-0.8,0.6,-6.1,-3.1,-2.3,89.7,0,0,0,,0,0,15.5,16.6,102.2,1023.4,78,6.4,77.1,2.4,1,,2022-11-29T07:20:26,2022-11-29T15:46:28,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-11-30,0,-1.7,-1.1,-3.5,-6,-5,-2.1,93,0,0,0,,0,0,16,14.8,81.7,1027.6,99.8,5,31.4,1,1,,2022-11-30T07:21:50,2022-11-30T15:45:49,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-01,1,-1,0.5,-2.4,-4.4,-3.1,-1.7,85.3,0,0,0,,0,0,26.3,15.3,64.7,1027.5,100,11.5,12.5,0.4,0,,2022-12-01T07:23:11,2022-12-01T15:45:13,0.26,Overcast,Cloudy skies throughout the day.,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-02,-0.3,-2,-1.3,-3.8,-6.5,-5.3,-3.3,86.5,0.013,100,4.17,"rain,snow",0,0,16.2,13.3,65,1026,99.4,10.8,13.4,0.3,0,,2022-12-02T07:24:31,2022-12-02T15:44:39,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-03,1,-1.6,-0.6,-1.5,-4.3,-3.4,-1.5,93.6,0.066,100,8.33,"rain,snow",0.1,0,14.8,11.1,88.8,1025.1,97.4,3.6,32.9,1,1,,2022-12-03T07:25:49,2022-12-03T15:44:09,0.33,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-04,3.2,0.2,1.3,0.5,-2.9,-1.7,0.6,95,0,0,0,,0,0,12.2,13,89.7,1022.8,90.2,4.1,61,2.1,1,,2022-12-04T07:27:05,2022-12-04T15:43:42,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-05,4.6,0.6,2.6,4.6,-3.5,0.9,1.6,93.5,0.006,100,4.17,"rain,snow",0,0,23.8,13.7,106.1,1020.5,94.3,5.1,30.7,1,1,,2022-12-05T07:28:20,2022-12-05T15:43:18,0.4,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-06,4.1,0,2.9,4,-4.4,0.8,2.4,96.9,9.019,100,70.83,"rain,snow",0,0,23.8,15.4,242.9,1014.6,97.8,4.4,17.1,0.6,0,,2022-12-06T07:29:32,2022-12-06T15:42:57,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-07,3,0.7,1.5,-1.2,-3.5,-2.2,0.1,90.7,2.862,100,20.83,"rain,snow",0,0,34,18.5,225.3,1011.6,94.9,11.9,31.8,0.9,1,,2022-12-07T07:30:42,2022-12-07T15:42:39,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,E6430,F6525,12530099999,12560099999"
Gliwice,2022-12-08,3.2,1,1.6,1.2,-2.6,-1.5,-0.4,86.8,0.329,100,16.67,"rain,snow",0.1,0,43.2,19,194.2,1011.4,90.5,12.4,37.9,1.1,1,,2022-12-08T07:31:50,2022-12-08T15:42:25,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-09,2.5,-0.2,1.1,2.3,-4.1,-1.2,0,92.9,2.556,100,41.67,"rain,snow",1.6,0.6,20.2,13,85,1007.7,92.9,5.7,37.1,1.2,1,,2022-12-09T07:32:55,2022-12-09T15:42:13,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-12-10,0.5,-1,0.2,-2.1,-5.6,-2.7,-0.2,96.8,2.384,100,29.17,"rain,snow",2.2,1.6,22,14.8,7.6,1005.9,99.2,3.5,11.1,0.3,0,,2022-12-10T07:33:59,2022-12-10T15:42:05,0.57,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-12-11,-0.4,-3.6,-1.9,-4,-8.8,-6.3,-3,92.5,1.722,100,45.83,"rain,snow",8.1,6.1,29.9,16.1,317.4,1004.9,98.1,3.3,32,1,1,,2022-12-11T07:34:59,2022-12-11T15:42:00,0.61,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-12-12,-1.2,-3.7,-2.6,-5.7,-9.7,-7.6,-3.8,91.7,2.521,100,75,"rain,snow",5.7,13.3,33.8,24.1,256.2,1006.1,97.1,5.4,41.1,1.3,1,,2022-12-12T07:35:58,2022-12-12T15:41:58,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-13,-3.2,-12,-5.6,-8,-15.5,-9.5,-7.8,84.7,0.616,100,4.17,snow,1.9,10.9,23.7,15.9,239.8,1013.3,79.3,10.8,59.9,1.9,1,,2022-12-13T07:36:54,2022-12-13T15:42:00,0.67,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-14,-4,-12.2,-7.3,-4,-15.1,-10.1,-9.1,87.2,12.143,100,29.17,snow,3.1,13.4,12.4,10.7,98.5,1009.1,83.5,5.3,54.7,1.7,1,,2022-12-14T07:37:47,2022-12-14T15:42:05,0.71,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-15,-2,-4.2,-3.1,-2,-7.7,-4.8,-4.7,89,2.658,100,12.5,snow,9.9,18.7,15.5,13,185.1,1009.3,95.7,5.1,42.1,1.2,1,,2022-12-15T07:38:37,2022-12-15T15:42:13,0.74,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-12-16,-2.6,-3.8,-3,-5.6,-8.1,-7,-4.1,92.5,7.018,100,41.67,snow,7.1,29.1,25.2,14.8,12.6,1010.1,99.8,3,36.9,1.1,1,,2022-12-16T07:39:25,2022-12-16T15:42:24,0.75,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-17,-3.9,-5,-4.5,-7.2,-9.7,-8.7,-5.9,89.4,1.502,100,33.33,snow,1.4,29,25.2,12.7,311.6,1023.2,98,3.1,47.2,1.5,1,,2022-12-17T07:40:10,2022-12-17T15:42:39,0.8,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-18,-4.6,-11.4,-7,-5.3,-16,-9.7,-8.8,87,0.089,100,4.17,snow,0,24.9,18.7,9.8,204.1,1037.5,76.6,5.5,65.1,2,1,,2022-12-18T07:40:52,2022-12-18T15:42:56,0.84,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-19,-0.6,-11.1,-6.2,-6.2,-15.8,-11.2,-8.9,81.8,40.229,100,4.17,snow,0,22.9,50.6,21.7,171.1,1034,75.8,8.3,79.9,2.6,2,,2022-12-19T07:41:31,2022-12-19T15:43:17,0.87,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-20,1.5,-0.4,0.3,-3.2,-6.2,-4.8,-3,78.5,22.524,100,12.5,"rain,snow",0,21.6,54,23.6,214.7,1024.7,86.7,10.8,65.2,2.2,2,,2022-12-20T07:42:07,2022-12-20T15:43:41,0.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-21,2.2,-0.1,1.2,-2,-5.4,-3.4,-0.8,86.7,1.864,100,16.67,"rain,snow",0,18,50.4,20.5,212.8,1017.2,88.3,8.2,41.2,1.3,1,,2022-12-21T07:42:40,2022-12-21T15:44:09,0.94,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-22,4.9,1.7,3.3,1.8,-2.4,-0.4,1.6,88.8,0.502,100,8.33,rain,0,9.8,43.2,20.9,205.7,1011.3,87.4,9.6,51.3,1.6,1,,2022-12-22T07:43:10,2022-12-22T15:44:39,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-23,6.1,2.9,4.7,2.9,-0.5,1.5,3.8,94,1.066,100,25,rain,0,5.8,25.2,18.5,202.3,1008,90.2,10.1,37.1,1.2,1,,2022-12-23T07:43:37,2022-12-23T15:45:13,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-24,8.6,4.8,6.6,6.1,2.1,4,5.2,91.3,3.431,100,25,rain,0,1.6,39.6,19.3,232.8,1010.5,90.4,13.3,36.2,1.2,1,,2022-12-24T07:44:01,2022-12-24T15:45:49,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-25,8.6,2.9,5.3,7,0.9,3.6,3.7,89.9,1.275,100,8.33,rain,0,0,13.4,9.9,185.9,1021,55.6,11.1,52.9,1.7,1,,2022-12-25T07:44:22,2022-12-25T15:46:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-26,10,4.3,7.4,7.4,1.8,4.8,5.3,86.4,3.155,100,16.67,rain,0,0,46.8,23.4,206.3,1016.2,90.8,14.8,25.4,0.6,1,,2022-12-26T07:44:40,2022-12-26T15:47:11,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-27,7.6,1.3,4.4,4.6,-2.3,0.7,1,79.3,1.779,100,8.33,rain,0,0,43.9,23.3,246.4,1022.6,74.1,23.1,62.2,2.1,2,,2022-12-27T07:44:54,2022-12-27T15:47:57,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-28,4.9,0.1,2.4,1,-3.8,-1.4,-1.4,75.9,0.009,100,4.17,"rain,snow",0,0,39.6,20.2,197.2,1022.5,57.5,25.2,42.6,1.3,1,,2022-12-28T07:45:06,2022-12-28T15:48:45,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-29,7.9,3,5.2,4.6,-1,1.7,0,69.1,0,0,0,,0,0,39.6,21.2,205.6,1015.2,83.8,25.8,55.1,1.7,1,,2022-12-29T07:45:14,2022-12-29T15:49:37,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2022-12-30,8.9,1.8,4.7,7.7,-0.7,2.3,1.8,81.8,0.021,100,4.17,rain,0,0,25.2,14,195.3,1017.8,61.5,12.9,51.1,1.6,1,,2022-12-30T07:45:19,2022-12-30T15:50:30,0.25,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"12550099999,12540099999,11782099999,EPKT,F6434,F6525,12530099999,12560099999"
Gliwice,2022-12-31,11.9,2.2,8.7,11.9,-0.9,7.1,5.5,80.7,0,0,0,,0,0,42.7,24.5,207.5,1018.5,85.2,22.7,62.4,2.1,1,,2022-12-31T07:45:21,2022-12-31T15:51:27,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
