name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gliwice,2023-03-15T09:00:00,2.4,-1.3,-2.4,70.78,0,0,,0,0,21.6,14.4,305,1013.2,90,19.9,153,0.6,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T10:00:00,3.1,-0.8,-3,64.35,0,0,,0,0,27.8,16.1,312,1013.9,90,20.2,200,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T11:00:00,3.9,0,-3.4,59.34,0,0,,0,0,25.2,17.4,313,1014,74.8,25,192,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T12:00:00,4.4,0.8,-3.7,55.69,0,0,,0,0,26.2,16.1,301,1014.1,90,25,125,0.5,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T13:00:00,4.4,0.6,-3.7,55.81,0,0,,0,0,28.8,17.9,291,1014.4,79,25,160,0.6,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T14:00:00,4.4,1,-3.8,55.24,0,0,,0,0,21.6,14.9,291,1014.6,85.1,23,155,0.6,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T15:00:00,4.8,1.9,-4.3,51.89,0,0,,0,0,28.8,12.3,307,1015.2,77.5,23.5,125,0.5,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T16:00:00,4.8,2.3,-4.6,50.45,0,0,,0,0,26.8,10.8,330,1015.4,79.1,26.7,65,0.2,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T17:00:00,4.5,1.8,-4.6,51.53,0,0,,0,0,14.4,11.3,329,1015.6,72.6,27.2,33,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T18:00:00,3.9,2.6,-4.3,55.18,0,0,,0,0,8.3,5.8,321,1016.2,84.8,25.1,19,0.1,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-15T19:00:00,3,1.8,-3.7,61.15,0,0,,0,0,26.8,5.2,307,1016.8,85.3,22.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T20:00:00,2.3,0.6,-3.5,65.31,0,0,,0,0,10.4,6,293,1017.3,91.1,15.4,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T21:00:00,1.7,-0.6,-2.9,71.39,0,0,,0,0,14.4,7.4,300,1017.9,68.1,14.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T22:00:00,0.5,-1.6,-2.8,78.24,0,0,,0,0,19.1,6.7,288,1018.6,62.2,10.9,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-15T23:00:00,0.2,-1.7,-2.8,80.42,0,0,,0,0,14.4,5.7,301,1019,100,12.9,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T00:00:00,-0.2,-2.4,-3,81.35,0,0,,0,0,14.4,6.5,301,1019.7,100,13,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T01:00:00,-1.1,-3.9,-3.2,85.3,0,0,,0,0,12.6,7.5,296,1020.1,60,14.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T02:00:00,-1.3,-3.5,-3.3,86.27,0,0,,0,0,13.3,5.9,298,1020.3,90,13.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T03:00:00,-1.7,-3.9,-3.5,87.37,0,0,,0,0,14.4,6,287,1020.6,30,12.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T04:00:00,-2,-4.3,-3.4,89.84,0,0,,0,0,14.4,6,285,1021.3,30,12.3,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T05:00:00,-3.2,-5.6,-4.3,91.79,0,0,,0,0,10.8,5.8,219,1022.1,60,10.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T06:00:00,-3.2,-3.2,-4.4,91.71,0,0,,0,0,3.6,4.3,203,1022.4,30,9.6,6,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T07:00:00,-2.5,-2.5,-3.3,93.84,0,0,,0,0,10.2,4,240,1023,21.5,11.1,41,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T08:00:00,-0.1,-2.6,-2.1,86.42,0,0,,0,0,3.6,7.3,260,1023.3,40.3,12.2,170,0.6,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T09:00:00,1.6,-1,-1.8,78.38,0,0,,0,0,10.8,8.7,273,1023.6,68.4,15.1,312,1.1,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T10:00:00,2.9,0,-2.1,69.64,0,0,,0,0,14.4,10.8,277,1023.8,64.7,17.8,452,1.6,5,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T11:00:00,4.1,1.3,-2.8,60.98,0,0,,0,0,14.4,11.2,296,1023.9,66.9,25,200,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T12:00:00,4.6,2,-3.7,54.73,0,0,,0,0,14.4,10.8,321,1023.9,69.5,25.7,304,1.1,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T13:00:00,5,2.8,-5.2,47.47,0,0,,0,0,14.4,9.5,307,1023.7,75.9,29.3,486,1.7,5,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T14:00:00,5.7,3.5,-5.4,44.75,0,0,,0,0,10.8,9.9,301,1023.5,52.3,27.2,357,1.3,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T15:00:00,6.3,4.1,-6.1,40.74,0,0,,0,0,10.8,10.3,268,1023.4,50.8,27.6,263,0.9,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T16:00:00,6,4.1,-6.4,40.71,0,0,,0,0,10.8,8.8,319,1023.5,42.6,32.1,129,0.5,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T17:00:00,5.6,4.2,-6.7,40.81,0,0,,0,0,10.8,7,332,1023.6,42.9,32,33,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T18:00:00,4,4,-6.4,46.79,0,0,,0,0,7.2,3.6,288,1024.2,30,27.4,13,0,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-16T19:00:00,0.9,0.9,-5.8,61.08,0,0,,0,0,10.8,3.6,263,1024.7,12.2,18.6,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T20:00:00,-0.6,-0.6,-6,66.76,0,0,,0,0,3.6,4,163,1025,10,11.5,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T21:00:00,-1.8,-1.8,-5.9,73.65,0,0,,0,0,3.6,3.8,184,1025.3,0,11.4,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T22:00:00,-2.5,-2.5,-5.8,77.65,0,0,,0,0,3.6,4,146,1025.4,0,8.7,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-16T23:00:00,-2.6,-2.6,-5.4,80.95,0,0,,0,0,7.2,3.2,158,1025.7,40.4,9.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T00:00:00,-3.1,-5,-5.7,82.06,0,0,,0,0,7.2,4.9,145,1025.1,99.8,10.3,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T01:00:00,-3.2,-3.2,-5.8,82.56,0,0,,0,0,7.2,3.3,117,1025.4,0,8.7,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T02:00:00,-3.5,-3.5,-5.7,85.17,0,0,,0,0,7.2,2.1,122,1025.3,0,7.3,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T03:00:00,-3.8,-6.1,-5.5,88.34,0,0,,0,0,8.6,5.4,145,1025.1,30,7.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T04:00:00,-2.9,-5.7,-5.5,81.97,0,0,,0,0,7.2,6.9,119,1024.3,60,8,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T05:00:00,-2.9,-2.9,-5.6,82.18,0,0,,0,0,7.2,4.3,125,1024.7,50,7.6,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T06:00:00,-3.3,-5.5,-5.8,83.13,0,0,,0,0,10.8,5.3,113,1024.6,50,8.4,7,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T07:00:00,-1.4,-3.1,-4.9,77.43,0,0,,0,0,5.6,4.9,97,1024.6,73.6,12.2,56,0.2,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T08:00:00,1.4,-1.4,-4.8,63.23,0,0,,0,0,9.1,9.1,125,1024.5,56.4,15.6,157,0.6,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T09:00:00,4.2,1.5,-4.8,52.1,0,0,,0,0,10.8,10.8,126,1024.2,69.1,17.4,289,1,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T10:00:00,6.3,3.1,-5.9,41.41,0,0,,0,0,14.4,16.4,149,1023.5,68.6,22.9,422,1.5,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T11:00:00,7.8,4.8,-6.5,35.65,0,0,,0,0,18,18.2,155,1023,89.4,26.6,386,1.4,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T12:00:00,8.7,6.2,-6.7,32.82,0,0,,0,0,21.6,16.6,160,1022.7,98.3,31.4,405,1.5,4,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T13:00:00,9.4,7.1,-6.7,31.67,0,0,,0,0,21.6,15,165,1021.9,96.2,30.6,408,1.5,4,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T14:00:00,10.1,10.1,-6.5,30.6,0,0,,0,0,26.8,17,162,1021.1,86.4,28.6,331,1.2,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T15:00:00,10.4,10.4,-6.7,29.48,0,0,,0,0,21.6,16.1,163,1020.6,87,31.3,258,0.9,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T16:00:00,10.2,10.2,-6.4,30.44,0,0,,0,0,26.8,15.5,141,1019.8,87,33.3,174,0.6,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T17:00:00,9.9,8.1,-6.8,30.35,0,0,,0,0,21.6,12.8,147,1019.6,87,31.3,32,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T18:00:00,7.8,6,-5.7,37.9,0,0,,0,0,14.4,10.1,126,1019.8,51.6,30.3,12,0,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-17T19:00:00,5.7,3.3,-5.4,44.7,0,0,,0,0,26.8,11.5,125,1020.1,31.7,22.8,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T20:00:00,5.2,2.4,-5.6,45.75,0,0,,0,0,14.4,12.6,137,1020,60,18.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T21:00:00,4.9,1.9,-5.4,47.36,0,0,,0,0,8.3,13.5,143,1019.5,80,16.6,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T22:00:00,4,0.9,-5.3,50.92,0,0,,0,0,14.4,12.9,142,1019.5,60,20,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-17T23:00:00,3.2,0.7,-5.4,53.49,0,0,,0,0,10.8,9.3,137,1019.6,60,18.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T00:00:00,2.1,-0.2,-5.3,57.89,0,0,,0,0,10.8,7.7,67,1019.5,60,15.4,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T01:00:00,0.7,-0.8,-5.1,65.14,0,0,,0,0,14.4,5,151,1019.6,100,13.7,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T02:00:00,1,-1.4,-5.5,62.09,0,0,,0,0,7.9,7.3,123,1019.2,100,14,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T03:00:00,0.1,-2.6,-5.1,68.32,0,0,,0,0,7.9,8.1,76,1018.8,30,13.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T04:00:00,-0.2,-2.5,-4.6,72.15,0,0,,0,0,10.8,6.7,59,1018.8,30,14,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T05:00:00,-1.1,-1.1,-5,74.82,0,0,,0,0,7.2,4.7,150,1019,30,12.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T06:00:00,-1.3,-3.2,-5.2,75.02,0,0,,0,0,10.8,5.3,128,1019,30,11.7,3,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T07:00:00,0.5,-1.6,-4.4,69.84,0,0,,0,0,6.6,6.4,167,1019.4,87.7,16.9,61,0.2,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T08:00:00,4,1.9,-3.9,56.39,0,0,,0,0,10.8,7.9,69,1019.3,81.8,16.3,90,0.3,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T09:00:00,6.6,4.3,-4.6,44.65,0,0,,0,0,25.2,11.6,170,1019.2,87,19.9,251,0.9,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T10:00:00,8.4,5.8,-5.8,36.16,0,0,,0,0,25.2,15.9,190,1019.1,83.1,24.2,312,1.1,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T11:00:00,10.2,10.2,-6.5,30.34,0,0,,0,0,31.3,15.9,184,1018.6,82.4,25.8,436,1.6,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T12:00:00,11.8,11.8,-7,26.35,0,0,,0,0,31.3,19.1,189,1018.3,78.9,26.9,492,1.8,5,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T13:00:00,12.5,12.5,-6.7,25.71,0,0,,0,0,31.3,16.8,180,1017.6,82,29.4,471,1.7,5,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T14:00:00,13.4,13.4,-6.3,24.85,0,0,,0,0,31.3,16.3,164,1017.3,80.7,28.1,405,1.5,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T15:00:00,13.8,13.8,-6.5,23.84,0,0,,0,0,27.8,15,181,1016.8,81.1,30.2,212,0.8,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T16:00:00,13.7,13.7,-5.6,25.66,0,0,,0,0,29.7,13.7,189,1016.6,80,33.1,114,0.4,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T17:00:00,12.6,12.6,-5.5,27.99,0,0,,0,0,18,12.6,201,1016.8,80.7,33.4,48,0.2,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T18:00:00,10.4,10.4,-5.2,33.02,0,0,,0,0,18,6.3,223,1017.5,77.2,27.2,15,0.1,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-18T19:00:00,7.6,6.7,-5,40.23,0,0,,0,0,29.7,6.3,211,1018,81.8,18.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T20:00:00,5.6,4.3,-4.4,48.42,0,0,,0,0,14.4,6.5,188,1018.2,63.2,15.3,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T21:00:00,4.6,2.9,-4.8,50.71,0,0,,0,0,10.8,7.2,186,1018.5,62.2,15.1,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T22:00:00,3.6,2.1,-4.5,55.43,0,0,,0,0,14.4,6,185,1018.6,58.9,15,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-18T23:00:00,3.3,1.5,-5,54.56,0,0,,0,0,14.4,6.9,163,1018.4,100,14,,,,,Overcast,cloudy,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T00:00:00,5.1,3.8,-5.6,46.03,0,0,,0,0,7.2,5.9,174,1018.4,78,15.8,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T01:00:00,3.6,0.8,-4.9,54.1,0,0,,0,0,6.8,10.7,170,1018.5,0,17.3,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T02:00:00,4.3,2.4,-4.6,52.18,0,0,,0,0,3.6,7.9,180,1018.4,0,19.8,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T03:00:00,3.5,3.5,-4.6,55.28,0,0,,0,0,6.8,4.6,189,1018.4,0,18.9,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T04:00:00,1.3,1.3,-4.4,65.6,0,0,,0,0,3.6,3.7,167,1018.8,1.5,20,,,,,Clear,clear-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T05:00:00,0.6,-1.1,-4.6,68.11,0,0,,0,0,7.2,5.6,148,1019.1,23.1,16,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T06:00:00,-0.2,-1.9,-4.4,73.12,0,0,,0,0,7.2,5.1,124,1018.8,30,15.5,11,0,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T07:00:00,1.9,1.9,-2.9,70.36,0,0,,0,0,10.8,3.4,200,1019.2,41.2,16.2,58,0.2,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T08:00:00,6.4,5.2,-1.2,58.54,0,0,,0,0,3.6,6.2,118,1018.9,58.8,16.4,92,0.3,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T09:00:00,9.3,7.5,-0.7,49.51,0,0,,0,0,7.2,12.2,177,1018.7,60.2,29,333,1.2,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T10:00:00,11.2,11.2,-0.6,43.91,0,0,,0,0,14.4,11.7,183,1018.3,84.1,22.4,446,1.6,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T11:00:00,12.6,12.6,-0.7,40,0,0,,0,0,18,11.2,203,1018.1,84.1,24,415,1.5,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T12:00:00,13.7,13.7,-0.2,38.63,0,0,,0,0,18,9.6,181,1017.3,90,28.5,415,1.5,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T13:00:00,14.7,14.7,-0.8,34.51,0,0,,0,0,23.2,12,196,1016.5,84.1,30.8,399,1.4,4,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T14:00:00,15.3,15.3,-0.4,34.05,0,0,,0,0,18,11.7,198,1016.1,90,27.2,330,1.2,3,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T15:00:00,15.3,15.3,0.1,35.36,0,0,,0,0,18,13.1,206,1015.5,90,30.1,201,0.7,2,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T16:00:00,14.9,14.9,0.2,36.75,0,0,,0,0,18,12.7,207,1015.5,90,30.1,109,0.4,1,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T17:00:00,13.7,13.7,0.3,39.71,0,0,,0,0,18,9.7,204,1015.6,90,32.4,40,0.1,0,,Partially cloudy,partly-cloudy-day,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T18:00:00,12,12,0.4,44.92,0,0,,0,0,14.4,4.2,277,1016.3,87.7,30.4,17,0.1,0,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,F6525,12530099999,12560099999"
Gliwice,2023-03-19T19:00:00,8.6,8.6,0.4,56.15,0,0,,0,0,15.4,3.8,159,1016.8,77.2,22.3,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T20:00:00,7,6.1,0.2,61.71,0,0,,0,0,10.8,5.7,171,1017.1,63.2,19.3,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T21:00:00,5.5,5.5,0.1,68,0,0,,0,0,7.2,3.8,168,1017.3,90,12.2,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T22:00:00,4.9,3.3,0.2,71.73,0,0,,0,0,7.2,6.9,195,1017.5,90,11.6,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-19T23:00:00,6.7,5.3,0.1,62.38,0,0,,0,0,7.2,7.7,174,1017.2,90,11.7,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
Gliwice,2023-03-20T00:00:00,6.6,5.2,0.2,63.99,0,0,,0,0,7.2,7.1,193,1017.1,90,12.6,,,,,Partially cloudy,partly-cloudy-night,"12550099999,12540099999,11782099999,EPKT,12530099999,12560099999"
